Date,avg_price,median_price
2020-01-02T00:00:00.000000000,169.859083,124
2020-01-03T00:00:00.000000000,168.0252398,122
2020-01-04T00:00:00.000000000,165.8042831,120
2020-01-05T00:00:00.000000000,158.7639739,117
2020-01-06T00:00:00.000000000,156.0544692,113
2020-01-07T00:00:00.000000000,158.4543989,118
2020-01-08T00:00:00.000000000,157.120721,115
2020-01-09T00:00:00.000000000,155.7736481,115
2020-01-10T00:00:00.000000000,157.5046097,115
2020-01-11T00:00:00.000000000,156.5758227,115
2020-01-12T00:00:00.000000000,152.2148793,110
2020-01-13T00:00:00.000000000,150.8780594,109
2020-01-14T00:00:00.000000000,149.9663676,107
2020-01-15T00:00:00.000000000,149.046428,105
2020-01-16T00:00:00.000000000,149.0525054,105
2020-01-17T00:00:00.000000000,152.1056516,110
2020-01-18T00:00:00.000000000,152.2395609,110
2020-01-19T00:00:00.000000000,149.1079254,105
2020-01-20T00:00:00.000000000,148.7694311,105
2020-01-21T00:00:00.000000000,148.7658963,105
2020-01-22T00:00:00.000000000,148.8379568,105
2020-01-23T00:00:00.000000000,148.915702,105
2020-01-24T00:00:00.000000000,151.808252,110
2020-01-25T00:00:00.000000000,152.0197205,110
2020-01-26T00:00:00.000000000,148.8393418,105
2020-01-27T00:00:00.000000000,148.7691004,105
2020-01-28T00:00:00.000000000,148.8274351,105
2020-01-29T00:00:00.000000000,148.9235158,105
2020-01-30T00:00:00.000000000,149.0733835,105
2020-01-31T00:00:00.000000000,152.0295601,110
2020-02-01T00:00:00.000000000,152.2286671,109.5
2020-02-02T00:00:00.000000000,149.1011865,105
2020-02-03T00:00:00.000000000,149.0181702,105
2020-02-04T00:00:00.000000000,149.1301058,105
2020-02-05T00:00:00.000000000,149.2246362,105
2020-02-06T00:00:00.000000000,149.3205308,105
2020-02-07T00:00:00.000000000,152.4123119,110
2020-02-08T00:00:00.000000000,152.5866339,110
2020-02-09T00:00:00.000000000,149.3215024,105
2020-02-10T00:00:00.000000000,149.2555606,105
2020-02-11T00:00:00.000000000,149.297813,105
2020-02-12T00:00:00.000000000,149.3334091,105
2020-02-13T00:00:00.000000000,149.5473169,105
2020-02-14T00:00:00.000000000,153.1815776,110
2020-02-15T00:00:00.000000000,153.5789648,110
2020-02-16T00:00:00.000000000,150.1317182,105
2020-02-17T00:00:00.000000000,149.6356871,105
2020-02-18T00:00:00.000000000,149.5535183,105
2020-02-19T00:00:00.000000000,149.5745824,105
2020-02-20T00:00:00.000000000,149.6408343,105
2020-02-21T00:00:00.000000000,152.7502687,110
2020-02-22T00:00:00.000000000,152.8080453,110
2020-02-23T00:00:00.000000000,149.5151108,105
2020-02-24T00:00:00.000000000,149.4517943,105
2020-02-25T00:00:00.000000000,149.5554821,105
2020-02-26T00:00:00.000000000,149.591595,105
2020-02-27T00:00:00.000000000,149.8322309,105
2020-02-28T00:00:00.000000000,152.9385232,110
2020-02-29T00:00:00.000000000,153.2513643,110
2020-03-01T00:00:00.000000000,151.7908467,107
2020-03-02T00:00:00.000000000,151.8547007,107
2020-03-03T00:00:00.000000000,151.992517,107
2020-03-04T00:00:00.000000000,152.0650116,107
2020-03-05T00:00:00.000000000,152.2494625,108
2020-03-06T00:00:00.000000000,155.4246527,110
2020-03-07T00:00:00.000000000,155.803849,110
2020-03-08T00:00:00.000000000,152.4677939,109
2020-03-09T00:00:00.000000000,152.6467256,109
2020-03-10T00:00:00.000000000,152.9065032,109
2020-03-11T00:00:00.000000000,152.9990284,109
2020-03-12T00:00:00.000000000,153.1375269,109
2020-03-13T00:00:00.000000000,156.4054697,110
