Date,avg_price,median_price
2020-01-04T00:00:00.000000000,141.8183257,90
2020-01-05T00:00:00.000000000,136.63508,87
2020-01-06T00:00:00.000000000,133.382066,85
2020-01-07T00:00:00.000000000,132.6005887,85
2020-01-08T00:00:00.000000000,131.1025355,85
2020-01-09T00:00:00.000000000,129.6586527,83
2020-01-10T00:00:00.000000000,131.0108481,82
2020-01-11T00:00:00.000000000,133.4489961,85
2020-01-12T00:00:00.000000000,129.8278838,84
2020-01-13T00:00:00.000000000,128.9772482,83
2020-01-14T00:00:00.000000000,128.8751818,82
2020-01-15T00:00:00.000000000,128.1954309,80
2020-01-16T00:00:00.000000000,128.1430666,80
2020-01-17T00:00:00.000000000,130.4529249,84
2020-01-18T00:00:00.000000000,130.7013299,84
2020-01-19T00:00:00.000000000,127.8213984,80
2020-01-20T00:00:00.000000000,127.8822536,80
2020-01-21T00:00:00.000000000,128.2848431,80
2020-01-22T00:00:00.000000000,128.1922409,80
2020-01-23T00:00:00.000000000,128.1861542,80
2020-01-24T00:00:00.000000000,130.4806023,84
2020-01-25T00:00:00.000000000,130.806469,84
2020-01-26T00:00:00.000000000,127.8757095,80
2020-01-27T00:00:00.000000000,127.9112211,80
2020-01-28T00:00:00.000000000,128.3227354,80
2020-01-29T00:00:00.000000000,128.2369939,80
2020-01-30T00:00:00.000000000,128.304487,80
2020-01-31T00:00:00.000000000,130.594373,84
2020-02-01T00:00:00.000000000,131.3883051,84
2020-02-02T00:00:00.000000000,128.6318197,80
2020-02-03T00:00:00.000000000,128.8513745,80
2020-02-04T00:00:00.000000000,129.113888,80
2020-02-05T00:00:00.000000000,129.1908922,80
2020-02-06T00:00:00.000000000,129.1417179,80
2020-02-07T00:00:00.000000000,131.371769,84
2020-02-08T00:00:00.000000000,131.6962166,85
2020-02-09T00:00:00.000000000,128.7696439,80
2020-02-10T00:00:00.000000000,128.8699864,80
2020-02-11T00:00:00.000000000,129.0860581,80
2020-02-12T00:00:00.000000000,129.2200826,80
2020-02-13T00:00:00.000000000,129.2402191,80
2020-02-14T00:00:00.000000000,131.9123235,84
2020-02-15T00:00:00.000000000,132.311078,85
2020-02-16T00:00:00.000000000,129.4590585,80
2020-02-17T00:00:00.000000000,129.5351597,80
2020-02-18T00:00:00.000000000,129.7581508,80
2020-02-19T00:00:00.000000000,129.9316273,81
2020-02-20T00:00:00.000000000,129.9594572,81
2020-02-21T00:00:00.000000000,132.2175846,85
2020-02-22T00:00:00.000000000,132.4475771,85
2020-02-23T00:00:00.000000000,129.4785148,80
2020-02-24T00:00:00.000000000,129.6628278,80
2020-02-25T00:00:00.000000000,129.96158,81
2020-02-26T00:00:00.000000000,130.0879228,81
2020-02-27T00:00:00.000000000,130.2734437,81
2020-02-28T00:00:00.000000000,132.3627504,85
2020-02-29T00:00:00.000000000,132.779507,85
2020-03-01T00:00:00.000000000,130.49423,81
2020-03-02T00:00:00.000000000,130.6925576,81
2020-03-03T00:00:00.000000000,131.026962,82
2020-03-04T00:00:00.000000000,131.0866796,82
2020-03-05T00:00:00.000000000,131.1539734,82
2020-03-06T00:00:00.000000000,133.6489891,85
2020-03-07T00:00:00.000000000,134.0968124,85
2020-03-08T00:00:00.000000000,130.9600319,82
2020-03-09T00:00:00.000000000,131.0669067,82
2020-03-10T00:00:00.000000000,131.3874021,82
2020-03-11T00:00:00.000000000,131.5706596,82
2020-03-12T00:00:00.000000000,131.6621007,82
2020-03-13T00:00:00.000000000,134.2189802,85
2020-03-14T00:00:00.000000000,134.5863982,85
2020-03-15T00:00:00.000000000,131.4653094,82
2020-03-16T00:00:00.000000000,131.6472065,82
2020-03-17T00:00:00.000000000,131.8347211,83
2020-03-18T00:00:00.000000000,132.0206643,83
2020-03-19T00:00:00.000000000,132.1441974,83
