,Score,city
75,89.75840000000000,Los Angeles
76,87.4563,Los Angeles
77,89.47040000000000,Los Angeles
78,103.25620000000000,Los Angeles
79,101.58040000000000,Los Angeles
80,100.11510000000000,Los Angeles
81,93.81070000000000,Los Angeles
82,97.4392,Los Angeles
83,90.8953,Los Angeles
84,85.9554,Los Angeles
85,76.88990000000010,Los Angeles
86,77.17190000000000,Los Angeles
87,99.06890000000000,Los Angeles
88,96.7536,Los Angeles
89,97.00559999999990,Los Angeles
90,87.92840000000010,Los Angeles
91,91.14250000000000,Los Angeles
92,87.89490000000010,Los Angeles
93,82.87840000000000,Los Angeles
94,81.69910000000000,Los Angeles
95,75.06820000000000,Los Angeles
96,71.67810000000000,Los Angeles
97,80.15549999999990,Los Angeles
98,77.41239999999990,Los Angeles
99,113.99070000000000,Los Angeles
100,112.4440000000000,Los Angeles
101,115.0851000000000,Los Angeles
102,86.95390000000000,Los Angeles
103,84.35600000000000,Los Angeles
104,83.1096999999999,Los Angeles
105,97.48170000000010,Los Angeles
106,98.07910000000000,Los Angeles
107,96.8139,Los Angeles
108,83.16470000000000,Los Angeles
109,85.05640000000000,Los Angeles
110,93.54730000000000,Los Angeles
111,121.59040000000000,Los Angeles
112,122.6339000000000,Los Angeles
113,119.02440000000000,Los Angeles
114,91.57980000000000,Los Angeles
115,97.20270000000000,Los Angeles
116,101.6829,Los Angeles
117,94.06399999999990,Los Angeles
118,91.3001,Los Angeles
119,92.74849999999990,Los Angeles
120,95.9383,Los Angeles
121,99.2059,Los Angeles
122,109.15980000000000,Los Angeles
123,79.02100000000000,Los Angeles
124,85.37550000000000,Los Angeles
125,85.83510000000000,Los Angeles
126,122.02830000000000,Los Angeles
127,134.13130000000000,Los Angeles
128,144.80440000000000,Los Angeles
129,75.84540000000010,Los Angeles
130,85.35269999999990,Los Angeles
131,94.2264,Los Angeles
132,102.12110000000000,Los Angeles
133,105.56710000000000,Los Angeles
134,107.00670000000000,Los Angeles
135,106.30010000000000,Los Angeles
136,101.56450000000000,Los Angeles
137,107.33130000000000,Los Angeles
138,114.82230000000000,Los Angeles
139,123.58000000000000,Los Angeles
140,99.77909999999990,Los Angeles
141,100.72280000000000,Los Angeles
142,106.95190000000000,Los Angeles
143,116.20790000000000,Los Angeles
144,118.90470000000000,Los Angeles
145,100.44630000000000,Los Angeles
146,89.41649999999990,Los Angeles
147,115.43970000000000,Los Angeles
148,106.91100000000000,Los Angeles
149,98.58170000000000,Los Angeles
150,119.20210000000000,Los Angeles
151,103.3358,Los Angeles
152,106.66570000000000,Los Angeles
153,125.50770000000000,Los Angeles
154,107.2283,Los Angeles
155,99.6117999999998,Los Angeles
156,126.02930000000000,Los Angeles
157,108.36710000000000,Los Angeles
158,106.63380000000000,Los Angeles
159,106.12210000000000,Los Angeles
160,96.62490000000000,Los Angeles
161,103.0936,Los Angeles
162,80.15980000000000,Los Angeles
163,98.52749999999990,Los Angeles
164,109.20920000000000,Los Angeles
165,106.81040000000000,Los Angeles
166,97.6146,Los Angeles
167,116.28670000000000,Los Angeles
168,113.7441,Los Angeles
169,116.7455,Los Angeles
170,115.24120000000000,Los Angeles
171,101.95200000000000,Los Angeles
172,94.51789999999990,Los Angeles
173,102.01090000000000,Los Angeles
174,95.9123999999999,Los Angeles
175,82.5368,Los Angeles
176,77.7497,Los Angeles
177,97.5559,Los Angeles
178,107.31730000000000,Los Angeles
179,115.00950000000000,Los Angeles
180,109.0517000000000,Los Angeles
181,107.75990000000000,Los Angeles
182,99.71480000000000,Los Angeles
183,108.57050000000000,Los Angeles
184,94.99300000000000,Los Angeles
185,92.88590000000000,Los Angeles
186,97.4993,Los Angeles
187,81.33430000000000,Los Angeles
188,95.80840000000000,Los Angeles
189,92.98479999999990,Los Angeles
190,110.23620000000000,Los Angeles
191,121.8224000000000,Los Angeles
192,105.7254,Los Angeles
193,104.70130000000000,Los Angeles
194,105.80620000000000,Los Angeles
195,108.8485,Los Angeles
196,110.1207,Los Angeles
197,108.80670000000000,Los Angeles
198,99.30309999999990,Los Angeles
199,100.21530000000000,Los Angeles
200,112.00880000000000,Los Angeles
201,111.95590000000000,Los Angeles
202,119.44390000000000,Los Angeles
203,107.38070000000000,Los Angeles
204,104.38990000000000,Los Angeles
205,98.17549999999990,Los Angeles
206,110.56560000000000,Los Angeles
207,110.28730000000000,Los Angeles
208,122.2918,Los Angeles
209,108.82640000000000,Los Angeles
210,103.71720000000000,Los Angeles
211,103.12870000000000,Los Angeles
212,97.2606,Los Angeles
213,101.9751,Los Angeles
214,111.3021,Los Angeles
215,87.7635999999999,Los Angeles
216,117.9078000000000,Los Angeles
217,126.08040000000000,Los Angeles
218,126.5425,Los Angeles
219,122.67150000000000,Los Angeles
220,101.29180000000000,Los Angeles
221,115.65620000000000,Los Angeles
222,112.87240000000000,Los Angeles
223,118.01950000000000,Los Angeles
224,124.57210000000000,Los Angeles
225,92.69540000000000,Los Angeles
226,90.90349999999990,Los Angeles
227,87.51830000000000,Los Angeles
228,109.08290000000000,Los Angeles
229,109.91250000000000,Los Angeles
230,89.98660000000000,Los Angeles
231,117.4440000000000,Los Angeles
232,120.0851000000000,Los Angeles
233,89.95390000000000,Los Angeles
234,91.35600000000000,Los Angeles
235,81.1096999999999,Los Angeles
236,96.48170000000010,Los Angeles
237,108.07910000000000,Los Angeles
238,86.8139,Los Angeles
239,75.16470000000000,Los Angeles
240,93.05640000000000,Los Angeles
241,98.54730000000000,Los Angeles
242,112.59040000000000,Los Angeles
243,120.6339000000000,Los Angeles
244,126.02440000000000,Los Angeles
245,90.57980000000000,Los Angeles
246,105.20270000000000,Los Angeles
247,109.6829,Los Angeles
248,102.06400000000000,Los Angeles
249,84.3001,Los Angeles
250,90.74849999999990,Los Angeles
251,100.9383,Los Angeles
252,107.2059,Los Angeles
253,109.15980000000000,Los Angeles
254,84.02100000000000,Los Angeles
255,81.37550000000000,Los Angeles
256,89.83510000000000,Los Angeles
257,119.02830000000000,Los Angeles
258,140.13130000000000,Los Angeles
259,136.80440000000000,Los Angeles
260,76.84540000000010,Los Angeles
261,85.35269999999990,Los Angeles
262,84.2264,Los Angeles
263,107.12110000000000,Los Angeles
264,105.56710000000000,Los Angeles
265,115.00670000000000,Los Angeles
266,103.30010000000000,Los Angeles
267,98.56450000000000,Los Angeles
268,116.33130000000000,Los Angeles
269,114.82230000000000,Los Angeles
270,124.58000000000000,Los Angeles
271,102.77910000000000,Los Angeles
272,93.72280000000000,Los Angeles
273,114.95190000000000,Los Angeles
274,122.20790000000000,Los Angeles
275,128.90470000000000,Los Angeles
276,97.44630000000000,Los Angeles
277,94.41649999999990,Los Angeles
278,125.43970000000000,Los Angeles
279,105.91100000000000,Los Angeles
280,92.58170000000000,Los Angeles
281,110.20210000000000,Los Angeles
282,101.3358,Los Angeles
283,104.66570000000000,Los Angeles
284,120.50770000000000,Los Angeles
285,106.2283,Los Angeles
286,103.6118000000000,Los Angeles
287,123.02930000000000,Los Angeles
288,107.36710000000000,Los Angeles
289,99.63380000000000,Los Angeles
290,104.12210000000000,Los Angeles
291,90.62490000000000,Los Angeles
292,107.0936,Los Angeles
293,71.15980000000000,Los Angeles
294,105.52750000000000,Los Angeles
295,116.20920000000000,Los Angeles
296,112.81040000000000,Los Angeles
297,99.6146,Los Angeles
298,123.28670000000000,Los Angeles
299,108.7441,Los Angeles
300,112.7455,Los Angeles
301,125.24120000000000,Los Angeles
302,106.95200000000000,Los Angeles
303,88.51789999999990,Los Angeles
304,111.01090000000000,Los Angeles
305,103.9124000000000,Los Angeles
306,73.5368,Los Angeles
307,83.7497,Los Angeles
308,91.5559,Los Angeles
309,101.31730000000000,Los Angeles
310,118.00950000000000,Los Angeles
311,101.0517000000000,Los Angeles
312,97.75990000000000,Los Angeles
313,97.71480000000000,Los Angeles
314,113.57050000000000,Los Angeles
315,88.99300000000000,Los Angeles
316,96.88590000000000,Los Angeles
317,98.4993,Los Angeles
318,84.33430000000000,Los Angeles
319,104.80840000000000,Los Angeles
320,98.98479999999990,Los Angeles
321,111.23620000000000,Los Angeles
322,118.8224000000000,Los Angeles
323,96.7254,Los Angeles
324,97.70130000000000,Los Angeles
325,107.80620000000000,Los Angeles
326,98.8485,Los Angeles
327,100.1207,Los Angeles
328,100.80670000000000,Los Angeles
329,89.30309999999990,Los Angeles
330,94.21530000000000,Los Angeles
331,114.00880000000000,Los Angeles
332,119.95590000000000,Los Angeles
333,118.44390000000000,Los Angeles
334,117.38070000000000,Los Angeles
335,103.38990000000000,Los Angeles
336,102.17550000000000,Los Angeles
337,109.56560000000000,Los Angeles
338,120.28730000000000,Los Angeles
339,131.2918,Los Angeles
340,118.82640000000000,Los Angeles
341,103.71720000000000,Los Angeles
342,95.12870000000000,Los Angeles
343,87.2606,Los Angeles
344,95.9751,Los Angeles
345,101.3021,Los Angeles
346,82.7635999999999,Los Angeles
347,124.9078000000000,Los Angeles
348,127.08040000000000,Los Angeles
349,124.5425,Los Angeles
350,122.67150000000000,Los Angeles
351,110.29180000000000,Los Angeles
352,108.65620000000000,Los Angeles
353,110.87240000000000,Los Angeles
354,114.01950000000000,Los Angeles
355,121.57210000000000,Los Angeles
356,101.69540000000000,Los Angeles
357,91.90349999999990,Los Angeles
358,91.51830000000000,Los Angeles
359,99.08290000000000,Los Angeles
360,113.91250000000000,Los Angeles
361,93.98660000000000,Los Angeles
362,127.4440000000000,Los Angeles
363,113.0851000000000,Los Angeles
364,82.95390000000000,Los Angeles
365,92.35600000000000,Los Angeles
