DateTime,Score
2021-11-18-16-04,119.20209999999985
2021-11-18-16-06,103.3358
2021-11-18-16-08,106.66569999999984
2021-11-18-16-20,125.50769999999993
2021-11-18-16-22,107.22829999999999
2021-11-18-16-23,99.61179999999982
2021-11-18-16-36,126.02929999999996
2021-11-18-16-37,108.36710000000002
2021-11-18-16-39,106.63379999999991
2021-11-18-16-51,106.12209999999993
2021-11-18-16-53,96.62489999999998
2021-11-18-16-54,103.09360000000001
2021-11-18-17-07,80.15980000000003
2021-11-18-17-08,98.52749999999992
2021-11-18-17-10,109.20919999999994
2021-11-18-17-23,106.81039999999994
2021-11-18-17-24,97.6146
2021-11-18-17-26,116.28669999999997
2021-11-18-17-38,113.74409999999999
2021-11-18-17-40,116.74549999999999
2021-11-18-17-41,115.24119999999988
